Stok Cantik 7
Tanggal : 2013-05-21
Shift : 2
100370003;HP 2GSM SAMSUNG GT C3322;7;354251059939455               
100370003;HP 2GSM SAMSUNG GT C3322;7;356408050142590               
100370003;HP 2GSM SAMSUNG GT C3322;7;356791050517675               
100370003;HP 2GSM SAMSUNG GT C3322;7;356791050517410               
100370003;HP 2GSM SAMSUNG GT C3322;7;356791050643802               
100370003;HP 2GSM SAMSUNG GT C3322;7;356408050387369               
100370003;HP 2GSM SAMSUNG GT C3322;7;356408050359889               
100370007;HP CDMA SAMSUNG SCH B299;2;A0000044086AC2                
100370007;HP CDMA SAMSUNG SCH B299;2;A000004408B2E4                
100370008;HP CDMA SAMSUNG SCH E189;4;A0000044093101                
100370008;HP CDMA SAMSUNG SCH E189;4;A00000440922A9                
100370008;HP CDMA SAMSUNG SCH E189;4;A0000044092258                
100370008;HP CDMA SAMSUNG SCH E189;4;A0000044091658                
100370009;HP CDMA SAMSUNG SCH I509;7;A00000306F51ED                
100370009;HP CDMA SAMSUNG SCH I509;7;A00000306F5D00                
100370009;HP CDMA SAMSUNG SCH I509;7;A00000306F6B49                
100370009;HP CDMA SAMSUNG SCH I509;7;A00000306F69C7                
100370009;HP CDMA SAMSUNG SCH I509;7;A00000306F5EFE                
100370009;HP CDMA SAMSUNG SCH I509;7;A00000306F5EE4                
100370009;HP CDMA SAMSUNG SCH I509;7;A00000306F5ED9                
100370018;HP GSM SAMSUNG GT E1195;3;356793050404516               
100370018;HP GSM SAMSUNG GT E1195;3;356793050243104               
100370018;HP GSM SAMSUNG GT E1195;3;356793050242999               
100370022;HP GSM SAMSUNG GT S5360;6;356097058425329               
100370022;HP GSM SAMSUNG GT S5360;6;356097057883106               
100370022;HP GSM SAMSUNG GT S5360;6;356835050119998               
100370022;HP GSM SAMSUNG GT S5360;6;356835050098051               
100370022;HP GSM SAMSUNG GT S5360;6;356097054880022               
100370022;HP GSM SAMSUNG GT S5360;6;356097054880014               
100370028;HP GSM SAMSUNG GT E1205T;9;356750050674696               
100370028;HP GSM SAMSUNG GT E1205T;9;356750050673052               
100370028;HP GSM SAMSUNG GT E1205T;9;356750050612175               
100370028;HP GSM SAMSUNG GT E1205T;9;356750050612126               
100370028;HP GSM SAMSUNG GT E1205T;9;356750050463819               
100370028;HP GSM SAMSUNG GT E1205T;9;355877058622848               
100370028;HP GSM SAMSUNG GT E1205T;9;355877058601388               
100370028;HP GSM SAMSUNG GT E1205T;9;355877058601362               
100370028;HP GSM SAMSUNG GT E1205T;9;355877058597198               
100370030;HP GSM SAMSUNG GT C3520;6;353603059056972               
100370030;HP GSM SAMSUNG GT C3520;6;355261058486050               
100370030;HP GSM SAMSUNG GT C3520;6;355261058313973               
100370030;HP GSM SAMSUNG GT C3520;6;355261058313742               
100370030;HP GSM SAMSUNG GT C3520;6;356828050092521               
100370030;HP GSM SAMSUNG GT C3520;6;355261058538926               
100370031;HP 2GSM SAMSUNG GT C3312;4;352111057266529               
100370031;HP 2GSM SAMSUNG GT C3312;4;352111057170705               
100370031;HP 2GSM SAMSUNG GT C3312;4;353601052302799               
100370031;HP 2GSM SAMSUNG GT C3312;4;353601052301957               
100370032;HP GSM SAMSUNG S6500D;4;356728050141171               
100370032;HP GSM SAMSUNG S6500D;4;356728050137765               
100370032;HP GSM SAMSUNG S6500D;4;356728050246558               
100370032;HP GSM SAMSUNG S6500D;4;356728050246517               
100370034;HP GSM SAMSUNG B5330 GLXY CHAT;11;354653053070650               
100370034;HP GSM SAMSUNG B5330 GLXY CHAT;11;354653053057202               
100370034;HP GSM SAMSUNG B5330 GLXY CHAT;11;354653054018203               
100370034;HP GSM SAMSUNG B5330 GLXY CHAT;11;354653054001936               
100370034;HP GSM SAMSUNG B5330 GLXY CHAT;11;352941053669262               
100370034;HP GSM SAMSUNG B5330 GLXY CHAT;11;354653055199598               
100370034;HP GSM SAMSUNG B5330 GLXY CHAT;11;352941053518428               
100370034;HP GSM SAMSUNG B5330 GLXY CHAT;11;356743050386288               
100370034;HP GSM SAMSUNG B5330 GLXY CHAT;11;356743050385850               
100370034;HP GSM SAMSUNG B5330 GLXY CHAT;11;354653054676372               
100370034;HP GSM SAMSUNG B5330 GLXY CHAT;11;354653054514748               
100370035;HP GSM SAMSUNG GT S3570;5;353339054031534               
100370035;HP GSM SAMSUNG GT S3570;5;353339055299502               
100370035;HP GSM SAMSUNG GT S3570;5;353339051795321               
100370035;HP GSM SAMSUNG GT S3570;5;353339051489024               
100370035;HP GSM SAMSUNG GT S3570;5;353339051488505               
100370037;HP GSM SAMSUNG I8160 ACE 2;1;355686051451653               
100370038;TABLET PC SAMSUNG P3100 7";1;356794050013380               
100370039;HP 2GSM SAMSUNG GT C3262;12;354910051381574               
100370039;HP 2GSM SAMSUNG GT C3262;12;354910051420562               
100370039;HP 2GSM SAMSUNG GT C3262;12;353004057696614               
100370039;HP 2GSM SAMSUNG GT C3262;12;354910053831048               
100370039;HP 2GSM SAMSUNG GT C3262;12;354013056573145               
100370039;HP 2GSM SAMSUNG GT C3262;12;354013056240646               
100370039;HP 2GSM SAMSUNG GT C3262;12;354013056188241               
100370039;HP 2GSM SAMSUNG GT C3262;12;354013056163095               
100370039;HP 2GSM SAMSUNG GT C3262;12;354013056582393               
100370039;HP 2GSM SAMSUNG GT C3262;12;354013055207703               
100370039;HP 2GSM SAMSUNG GT C3262;12;354013055173517               
100370039;HP 2GSM SAMSUNG GT C3262;12;354013055150887               
100370050;TABLET PC SAMSUNG P3110 7";2;RF2D30BGDWJ                   
100370050;TABLET PC SAMSUNG P3110 7";2;RF2D309RMZL                   
100400002;MODEM SMART USB AC2726;2;A000000B8CF9BC                
100400002;MODEM SMART USB AC2726;2;A000000B8C6BB9                
100400004;HP SMARTFREN MAX 3,5" E860;1;807483C8                      
100400005;HP SMARTFREN CD781 JAMBU;3;867280012645065               
100400005;HP SMARTFREN CD781 JAMBU;3;867280012402699               
100400005;HP SMARTFREN CD781 JAMBU;3;867280012401642               
100400006;MODEM USB SMARTFREN EC 176-2;1;8027A8B2                      
100400007;TABLET PC SMARTFREN ANDRO S7;3;80E7B940                      
100400007;TABLET PC SMARTFREN ANDRO S7;3;80081E02                      
100400007;TABLET PC SMARTFREN ANDRO S7;3;801C0320                      
100400008;MODEM USB SMARTFREN CE782;8;80E7BD6B                      
100400008;MODEM USB SMARTFREN CE782;8;8062466E                      
100400008;MODEM USB SMARTFREN CE782;8;805249D9                      
100400008;MODEM USB SMARTFREN CE782;8;80E47FB1                      
100400008;MODEM USB SMARTFREN CE782;8;807B787A                      
100400008;MODEM USB SMARTFREN CE782;8;803C1FEC                      
100400008;MODEM USB SMARTFREN CE782;8;80345CB7                      
100400008;MODEM USB SMARTFREN CE782;8;80248AF8                      
100400009;HP SMARTFREN ANDROMAX I AD683G;1;868522012289736               
100400010;TABLET PC SMARTFREN ANDRO WM7;4;80347B46                      
100400010;TABLET PC SMARTFREN ANDRO WM7;4;80762D90                      
100400010;TABLET PC SMARTFREN ANDRO WM7;4;809CFE58                      
100400010;TABLET PC SMARTFREN ANDRO WM7;4;8030CBFC                      
100400011;HP SMARTFREN ANDROMAX U I6C;4;866072010397273               
100400011;HP SMARTFREN ANDROMAX U I6C;4;866072010410043               
100400011;HP SMARTFREN ANDROMAX U I6C;4;866072010358614               
100400011;HP SMARTFREN ANDROMAX U I6C;4;866072010390161               
100400012;HP SMARTFREN ANDRO 4" E910;3;80AF837A                      
100400012;HP SMARTFREN ANDRO 4" E910;3;80F66A68                      
100400012;HP SMARTFREN ANDRO 4" E910;3;8065C1D8                      
100400013;MODEM USB SMARTFREN AC692;11;801B1DEC                      
100400013;MODEM USB SMARTFREN AC692;11;80D214FE                      
100400013;MODEM USB SMARTFREN AC692;11;80A451C9                      
100400013;MODEM USB SMARTFREN AC692;11;80EB1421                      
100400013;MODEM USB SMARTFREN AC692;11;80C1B419                      
100400013;MODEM USB SMARTFREN AC692;11;80A63893                      
100400013;MODEM USB SMARTFREN AC692;11;80A2943C                      
100400013;MODEM USB SMARTFREN AC692;11;8098D6CF                      
100400013;MODEM USB SMARTFREN AC692;11;808FEB3F                      
100400013;MODEM USB SMARTFREN AC692;11;807DAEA8                      
100400013;MODEM USB SMARTFREN AC692;11;80723D56                      
100420012;HP 2GSM SPC T9;3;354752053943443               
100420012;HP 2GSM SPC T9;3;354752053787386               
100420012;HP 2GSM SPC T9;3;354752053955884               
100430003;MODEM SPEEDUP SU 8900 YOUTH;1;356940042764347               
100430010;MODEM SPEEDUP SU 7300U;5;A1000010B59AB92               
100430010;MODEM SPEEDUP SU 7300U;5;A1000010B6523B9               
100430010;MODEM SPEEDUP SU 7300U;5;A1000010B650A1B               
100430010;MODEM SPEEDUP SU 7300U;5;A1000010B650086               
100430010;MODEM SPEEDUP SU 7300U;5;A1000010B64E2B2               
100480013;TABLET PC VENERA PRIME 902;1;353744050729579               
100480014;HP 2GSM VENERA AKTIV 116;4;356240055827127               
100480014;HP 2GSM VENERA AKTIV 116;4;356240055763587               
100480014;HP 2GSM VENERA AKTIV 116;4;356240055728382               
100480014;HP 2GSM VENERA AKTIV 116;4;356240055522405               
100480016;HP 2GSM VENERA AKTIV 517;10;356240051847665               
100480016;HP 2GSM VENERA AKTIV 517;10;356240051843649               
100480016;HP 2GSM VENERA AKTIV 517;10;356240051839688               
100480016;HP 2GSM VENERA AKTIV 517;10;356240051839001               
100480016;HP 2GSM VENERA AKTIV 517;10;356240050710609               
100480016;HP 2GSM VENERA AKTIV 517;10;356240056652433               
100480016;HP 2GSM VENERA AKTIV 517;10;356240056504451               
100480016;HP 2GSM VENERA AKTIV 517;10;356240056461496               
100480016;HP 2GSM VENERA AKTIV 517;10;356240051277483               
100480016;HP 2GSM VENERA AKTIV 517;10;356240051264382               
100480019;TABLET PC VENERA PRIME 905;2;356240056239983               
100480019;TABLET PC VENERA PRIME 905;2;356240055979407               
100480020;HP 2GSM VENERA AKTIV 125;2;355333054814138               
100480020;HP 2GSM VENERA AKTIV 125;2;355333054234337               
100560005;TABLET PC CYRUS ATOMPAD I-1;3;A18631207070160               
100560005;TABLET PC CYRUS ATOMPAD I-1;3;A18631207070155               
100560005;TABLET PC CYRUS ATOMPAD I-1;3;A18631207070145               
